app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Melody Master,melody-master,Melodic Dictation,MM008-S,MM008,Securing,drag-and-drop dictation,5,Complete the 5 missing notes.,G5 | F5 | G5 | B5 | G5,semiquaver | semiquaver | semiquaver | quaver | quaver,G5 | F5 | G5 | B5 | G5,modules/melody-master/questions/mm008/MM008-audio.mp3,yes,modules/melody-master/questions/mm008/MM008-S-question.png,modules/melody-master/questions/mm008/mm008-answer.png,modules/melody-master/questions/mm008/MM008-S-question.png,,,dictation,easy,Grieg,"Peer Gynt Suite no. 1, Op. 46",I. Morning Mood,,Musopen,PDM 1.0,"Lead-in interval from slot 1 to slot 2 is included in the Securing interval rule. Missing slots: 2|3|4|5|6 Visible reference slots: 1 Max missing interval: third Question 8 uses six draggable notes. Pitch sequence provided by user: F5, G5, F5, G5, B5, G5. Rhythms inferred from the answer PNG are four semiquavers followed by two quavers. X positions were taken from the visual centres of the six missing noteheads in the answer PNG."
Melody Master,melody-master,Melodic Dictation,MM008-M,MM008,Mastering,drag-and-drop dictation,6,Complete the 6 missing notes.,F5 | G5 | F5 | G5 | B5 | G5,semiquaver | semiquaver | semiquaver | semiquaver | quaver | quaver,F5 | G5 | F5 | G5 | B5 | G5,modules/melody-master/questions/mm008/MM008-audio.mp3,yes,modules/melody-master/questions/mm008/mm008-question.png,modules/melody-master/questions/mm008/mm008-answer.png,modules/melody-master/questions/mm008/mm008-question.png,,,dictation,easy,Grieg,"Peer Gynt Suite no. 1, Op. 46",I. Morning Mood,,Musopen,PDM 1.0,"Existing full-question Mastering artwork reused. Missing slots: 1|2|3|4|5|6 Visible reference slots:  Max missing interval: third Question 8 uses six draggable notes. Pitch sequence provided by user: F5, G5, F5, G5, B5, G5. Rhythms inferred from the answer PNG are four semiquavers followed by two quavers. X positions were taken from the visual centres of the six missing noteheads in the answer PNG."
Melody Master,melody-master,Melodic Dictation,MM014-M,MM014,Mastering,drag-and-drop dictation,5,Complete the 5 missing notes.,G5 | E5 | C5 | E5 | C5,quaver | quaver | quaver | quaver | quaver,G5 | E5 | C5 | E5 | C5,modules/melody-master/questions/mm014/MM014-audio.mp3,yes,modules/melody-master/questions/mm014/MM014-M-question.png,modules/melody-master/questions/mm014/mm014-answer.png,modules/melody-master/questions/mm014/MM014-M-question.png,,,dictation,medium,Beethoven,"Symphony no. 6 in F major, Op. 68 'Pastoral'",II. Andante molto mosso,,Musopen,PDM 1.0,"Large sixth retained with slot 4 visible as tonal/visual context. Missing slots: 1|2|3|5|6 Visible reference slots: 4 Max missing interval: third Question 14 uses six draggable notes from the missing section of the PNG. The printed preceding high A5 and following low G4 are mapped as context notes only. All draggable rhythms are quavers. User supplied the pitch text “g e g c (low)g e c”; the PNG itself shows six missing noteheads before the printed following low G, so this build treats the draggable answer as G5, E5, C5, G4, E5, C5."
Melody Master,melody-master,Melodic Dictation,MM015-M,MM015,Mastering,drag-and-drop dictation,6,Complete the 6 missing notes.,B4 | D5 | C5 | C5 | D5 | F5,quaver | quaver | quaver | quaver | quaver | quaver,B4 | D5 | C5 | C5 | D5 | F5,modules/melody-master/questions/mm015/MM015-audio.mp3,yes,modules/melody-master/questions/mm015/mm015-question.png,modules/melody-master/questions/mm015/mm015-answer.png,modules/melody-master/questions/mm015/mm015-question.png,,,dictation,hard,Beethoven,"Symphony no. 6 in F major, Op. 68 'Pastoral'",II. Andante molto mosso,,Musopen,PDM 1.0,"Existing full-question Mastering artwork reused. Missing slots: 1|2|3|4|5|6 Visible reference slots:  Max missing interval: third Question 15 uses six draggable notes. Pitch sequence provided by user: B4, D5, C5, C5, D5, F5. All six rhythms are quavers. X positions were taken from the visual centres of the six missing noteheads in the answer PNG."
Melody Master,melody-master,Melodic Dictation,MM013-F,MM013,Foundation,drag-and-drop dictation,2,Complete the 2 missing notes.,F4 | F4,quaver | quaver,F4 | F4,modules/melody-master/questions/mm013/MM013-audio.mp3,yes,modules/melody-master/questions/mm013/MM013-F-question.png,modules/melody-master/questions/mm013/mm013-answer.png,modules/melody-master/questions/mm013/MM013-F-question.png,,,dictation,easy,Haydn,"Symphony no. 94 in G major 'Surprise', Hob. I:94",II. Andante,,Musopen,PDM 1.0,"Lead-in interval from slot 3 to slot 4 is included in the Foundation interval rule. Missing slots: 4|5 Visible reference slots: 1|2|3|6 Max missing interval: step Question 13 uses six draggable notes. Pitch sequence: G4, G4, E4, F4, F4, D4. Rhythms are quaver, quaver, crotchet, quaver, quaver, quaver. Question and answer PNG canvases are normalised; visual notehead alignment is handled globally from the note-art type so solo and classroom versions share the same pitch grid."
Melody Master,melody-master,Melodic Dictation,MM013-D,MM013,Developing,drag-and-drop dictation,5,Complete the 5 missing notes.,G4 | E4 | F4 | F4 | D4,quaver | crotchet | quaver | quaver | quaver,G4 | E4 | F4 | F4 | D4,modules/melody-master/questions/mm013/MM013-audio.mp3,yes,modules/melody-master/questions/mm013/MM013-D-question.png,modules/melody-master/questions/mm013/mm013-answer.png,modules/melody-master/questions/mm013/MM013-D-question.png,,,dictation,easy,Haydn,"Symphony no. 94 in G major 'Surprise', Hob. I:94",II. Andante,,Musopen,PDM 1.0,"Lead-in interval from slot 1 to slot 2 is included in the Developing interval rule. Missing slots: 2|3|4|5|6 Visible reference slots: 1 Max missing interval: third Question 13 uses six draggable notes. Pitch sequence: G4, G4, E4, F4, F4, D4. Rhythms are quaver, quaver, crotchet, quaver, quaver, quaver. Question and answer PNG canvases are normalised; visual notehead alignment is handled globally from the note-art type so solo and classroom versions share the same pitch grid."
Melody Master,melody-master,Melodic Dictation,MM013-S,MM013,Securing,drag-and-drop dictation,5,Complete the 5 missing notes.,G4 | E4 | F4 | F4 | D4,quaver | crotchet | quaver | quaver | quaver,G4 | E4 | F4 | F4 | D4,modules/melody-master/questions/mm013/MM013-audio.mp3,yes,modules/melody-master/questions/mm013/MM013-S-question.png,modules/melody-master/questions/mm013/mm013-answer.png,modules/melody-master/questions/mm013/MM013-S-question.png,,,dictation,easy,Haydn,"Symphony no. 94 in G major 'Surprise', Hob. I:94",II. Andante,,Musopen,PDM 1.0,"Lead-in interval from slot 1 to slot 2 is included in the Securing interval rule. Missing slots: 2|3|4|5|6 Visible reference slots: 1 Max missing interval: third Question 13 uses six draggable notes. Pitch sequence: G4, G4, E4, F4, F4, D4. Rhythms are quaver, quaver, crotchet, quaver, quaver, quaver. Question and answer PNG canvases are normalised; visual notehead alignment is handled globally from the note-art type so solo and classroom versions share the same pitch grid."
Melody Master,melody-master,Melodic Dictation,MM013-M,MM013,Mastering,drag-and-drop dictation,6,Complete the 6 missing notes.,G4 | G4 | E4 | F4 | F4 | D4,quaver | quaver | crotchet | quaver | quaver | quaver,G4 | G4 | E4 | F4 | F4 | D4,modules/melody-master/questions/mm013/MM013-audio.mp3,yes,modules/melody-master/questions/mm013/mm013-question.png,modules/melody-master/questions/mm013/mm013-answer.png,modules/melody-master/questions/mm013/mm013-question.png,,,dictation,easy,Haydn,"Symphony no. 94 in G major 'Surprise', Hob. I:94",II. Andante,,Musopen,PDM 1.0,"Existing full-question Mastering artwork reused. Missing slots: 1|2|3|4|5|6 Visible reference slots:  Max missing interval: third Question 13 uses six draggable notes. Pitch sequence: G4, G4, E4, F4, F4, D4. Rhythms are quaver, quaver, crotchet, quaver, quaver, quaver. Question and answer PNG canvases are normalised; visual notehead alignment is handled globally from the note-art type so solo and classroom versions share the same pitch grid."
Melody Master,melodic-intervals,Melodic Intervals,MI-F-001,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,Unison,Unison | 2nd | 3rd | 4th | 5th | Octave,Unison,audio/piano/C3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: C4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-002,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,2nd,Unison | 2nd | 3rd | 4th | 5th | Octave,2nd,audio/piano/C3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 2nd,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: D4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-003,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,3rd,Unison | 2nd | 3rd | 4th | 5th | Octave,3rd,audio/piano/C3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 3rd,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: E4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-004,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,4th,Unison | 2nd | 3rd | 4th | 5th | Octave,4th,audio/piano/C3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 4th,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: F4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-005,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,5th,Unison | 2nd | 3rd | 4th | 5th | Octave,5th,audio/piano/C3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 5th,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: G4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-006,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,Octave,Unison | 2nd | 3rd | 4th | 5th | Octave,Octave,audio/piano/C3.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect octave,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: C5 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-007,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,Unison,Unison | 2nd | 3rd | 4th | 5th | Octave,Unison,audio/piano/D3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: D4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-008,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,2nd,Unison | 2nd | 3rd | 4th | 5th | Octave,2nd,audio/piano/D3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 2nd,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: E4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-009,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,3rd,Unison | 2nd | 3rd | 4th | 5th | Octave,3rd,audio/piano/D3.mp3 | audio/piano/F3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Minor 3rd,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: F4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-010,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,4th,Unison | 2nd | 3rd | 4th | 5th | Octave,4th,audio/piano/D3.mp3 | audio/piano/G3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 4th,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: G4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-011,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,5th,Unison | 2nd | 3rd | 4th | 5th | Octave,5th,audio/piano/D3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 5th,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: A4 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-012,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,Octave,Unison | 2nd | 3rd | 4th | 5th | Octave,Octave,audio/piano/D3.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect octave,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: D5 · Direction: ascending · Answer mode: number
Melody Master,melodic-intervals,Melodic Intervals,MI-F-013,,Foundation,multiple-choice interval number,1,Listen to the two piano notes and identify the interval number.,Unison,Unison | 2nd | 3rd | 4th | 5th | Octave,Unison,audio/piano/E3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"ascending natural-note interval numbers from unison to octave, excluding 6ths and 7ths",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E4 · Target: E4 · Direction: ascending · Answer mode: number
